meter_id,local_interval_datetime,kwh,voltage,rssi,pf
Customer_Meter_3,2022-09-04T15:00:00Z,23.52,283.09,-70,0.95
Customer_Meter_3,2022-09-04T15:15:00Z,23.48,281.98,-79,0.91
Customer_Meter_3,2022-09-04T15:30:00Z,23.52,286.01,-73,0.95
Customer_Meter_3,2022-09-04T15:45:00Z,23.52,282.58,-53,0.95
Customer_Meter_3,2022-09-04T16:00:00Z,23.48,284.54,-58,0.91
Customer_Meter_3,2022-09-04T16:15:00Z,23.48,285.58,-76,0.9
Customer_Meter_3,2022-09-04T16:30:00Z,23.48,287.99,-83,0.96
Customer_Meter_3,2022-09-04T16:45:00Z,23.48,281.4,-66,0.94
Customer_Meter_3,2022-09-04T17:00:00Z,23.48,287.08,-60,0.93
Customer_Meter_3,2022-09-04T17:15:00Z,23.52,287.22,-82,0.92
Customer_Meter_3,2022-09-04T17:30:00Z,23.52,281.31,-58,0.99
Customer_Meter_3,2022-09-04T17:45:00Z,23.52,283.4,-65,0.92
Customer_Meter_3,2022-09-04T18:00:00Z,23.56,280.97,-68,0.93
Customer_Meter_3,2022-09-04T18:15:00Z,23.52,279.39,-55,0.97
Customer_Meter_3,2022-09-04T18:30:00Z,23.52,281.45,-83,0.94
Customer_Meter_3,2022-09-04T18:45:00Z,23.56,282.77,-60,0.91
Customer_Meter_3,2022-09-04T19:00:00Z,23.56,283.43,-75,0.91
Customer_Meter_3,2022-09-04T19:15:00Z,23.52,284.02,-65,0.97
Customer_Meter_3,2022-09-04T19:30:00Z,23.56,287.2,-79,0.94
Customer_Meter_3,2022-09-04T19:45:00Z,23.52,280.65,-56,0.94
Customer_Meter_3,2022-09-04T20:00:00Z,23.56,281.12,-70,0.98
Customer_Meter_3,2022-09-04T20:15:00Z,23.56,285.74,-76,0.99
Customer_Meter_3,2022-09-04T20:30:00Z,23.52,286.89,-70,0.91
Customer_Meter_3,2022-09-04T20:45:00Z,23.56,285.49,-63,0.94
Customer_Meter_3,2022-09-04T21:00:00Z,23.52,287.04,-83,0.92
Customer_Meter_3,2022-09-04T21:15:00Z,23.56,281.78,-83,0.95
Customer_Meter_3,2022-09-04T21:30:00Z,23.56,285.96,-65,0.93
Customer_Meter_3,2022-09-04T21:45:00Z,23.52,285.01,-60,0.95
Customer_Meter_3,2022-09-04T22:00:00Z,23.56,285.05,-54,0.93
Customer_Meter_3,2022-09-04T22:15:00Z,23.56,283.82,-52,0.94
Customer_Meter_3,2022-09-04T22:30:00Z,23.52,279.03,-73,0.91
Customer_Meter_3,2022-09-04T22:45:00Z,23.56,281.15,-83,0.98
Customer_Meter_3,2022-09-04T23:00:00Z,23.52,282.63,-74,0.91
Customer_Meter_3,2022-09-04T23:15:00Z,23.56,283.46,-72,0.91
Customer_Meter_3,2022-09-04T23:30:00Z,23.52,283,-76,0.91
Customer_Meter_3,2022-09-04T23:45:00Z,23.52,281.09,-71,0.92
Customer_Meter_3,2022-09-05T00:00:00Z,23.56,287.88,-69,0.95
Customer_Meter_3,2022-09-05T00:15:00Z,23.52,285,-65,0.93
Customer_Meter_3,2022-09-05T00:30:00Z,23.56,282.93,-82,0.99
Customer_Meter_3,2022-09-05T00:45:00Z,23.52,280.02,-57,0.94
Customer_Meter_3,2022-09-05T01:00:00Z,23.56,286.77,-68,0.92
Customer_Meter_3,2022-09-05T01:15:00Z,23.52,279.29,-62,0.92
Customer_Meter_3,2022-09-05T01:30:00Z,23.56,288.27,-66,0.92
Customer_Meter_3,2022-09-05T01:45:00Z,23.56,281.73,-77,0.97
Customer_Meter_3,2022-09-05T02:00:00Z,23.52,284.61,-57,0.95
Customer_Meter_3,2022-09-05T02:15:00Z,23.56,287.61,-78,0.93
Customer_Meter_3,2022-09-05T02:30:00Z,23.56,287.03,-60,0.92
Customer_Meter_3,2022-09-05T02:45:00Z,23.56,281.79,-52,0.92
Customer_Meter_3,2022-09-05T03:00:00Z,23.52,286.83,-54,0.98
Customer_Meter_3,2022-09-05T03:15:00Z,23.56,279.52,-70,0.9
Customer_Meter_3,2022-09-05T03:30:00Z,23.52,285.38,-55,0.91
Customer_Meter_3,2022-09-05T03:45:00Z,23.52,280.5,-76,0.98
Customer_Meter_3,2022-09-05T04:00:00Z,23.56,279.55,-57,0.93
Customer_Meter_3,2022-09-05T04:15:00Z,23.52,285.68,-74,0.97
Customer_Meter_3,2022-09-05T04:30:00Z,23.56,286.95,-52,0.95
Customer_Meter_3,2022-09-05T04:45:00Z,23.52,285.33,-55,0.95
Customer_Meter_3,2022-09-05T05:00:00Z,23.52,284.03,-54,0.96
Customer_Meter_3,2022-09-05T05:15:00Z,23.52,281.58,-55,0.97
Customer_Meter_3,2022-09-05T05:30:00Z,23.56,281.09,-75,0.94
Customer_Meter_3,2022-09-05T05:45:00Z,23.52,285.95,-80,0.91
Customer_Meter_3,2022-09-05T06:00:00Z,23.56,286.48,-71,0.99
Customer_Meter_3,2022-09-05T06:15:00Z,23.64,279.55,-55,0.93
Customer_Meter_3,2022-09-05T06:30:00Z,23.84,282.09,-59,0.95
Customer_Meter_3,2022-09-05T06:45:00Z,23.8,283.88,-64,0.95
Customer_Meter_3,2022-09-05T07:00:00Z,23.68,284.64,-55,0.92
Customer_Meter_3,2022-09-05T07:15:00Z,23.76,282.77,-56,0.96
Customer_Meter_3,2022-09-05T07:30:00Z,23.56,283.87,-56,0.94
Customer_Meter_3,2022-09-05T07:45:00Z,23.6,287.25,-84,0.95
Customer_Meter_3,2022-09-05T08:00:00Z,23.48,283.83,-76,0.98
Customer_Meter_3,2022-09-05T08:15:00Z,23.48,286.87,-63,0.9
Customer_Meter_3,2022-09-05T08:30:00Z,23.48,286.72,-84,0.91
Customer_Meter_3,2022-09-05T08:45:00Z,23.48,287.46,-83,0.91
Customer_Meter_3,2022-09-05T09:00:00Z,23.44,281.37,-62,0.93
Customer_Meter_3,2022-09-05T09:15:00Z,23.48,280.96,-73,0.98
Customer_Meter_3,2022-09-05T09:30:00Z,23.48,285.92,-61,0.95
Customer_Meter_3,2022-09-05T09:45:00Z,23.56,287.54,-62,0.95
Customer_Meter_3,2022-09-05T10:00:00Z,23.48,285.19,-54,0.95
Customer_Meter_3,2022-09-05T10:15:00Z,23.44,288.04,-58,0.93
Customer_Meter_3,2022-09-05T10:30:00Z,23.44,286.32,-77,0.94
Customer_Meter_3,2022-09-05T10:45:00Z,23.48,285.86,-81,0.94
Customer_Meter_3,2022-09-05T11:00:00Z,23.46,279.09,-78,0.95
Customer_Meter_3,2022-09-05T11:15:00Z,23.44,279.36,-54,0.96
Customer_Meter_3,2022-09-05T11:30:00Z,23.44,281.89,-66,0.91
Customer_Meter_3,2022-09-05T11:45:00Z,23.44,279.39,-73,0.92
Customer_Meter_3,2022-09-05T12:00:00Z,23.44,279.77,-66,0.91
Customer_Meter_3,2022-09-05T12:15:00Z,23.44,284.92,-74,0.97
Customer_Meter_3,2022-09-05T12:30:00Z,23.44,287.83,-63,0.95
Customer_Meter_3,2022-09-05T12:45:00Z,23.44,280.6,-69,0.91
Customer_Meter_3,2022-09-05T13:00:00Z,23.4,285.89,-74,0.97
Customer_Meter_3,2022-09-05T13:15:00Z,23.44,287.24,-63,0.92
Customer_Meter_3,2022-09-05T13:30:00Z,23.4,287.42,-67,0.91
Customer_Meter_3,2022-09-05T13:45:00Z,23.44,283.25,-62,0.92
Customer_Meter_3,2022-09-05T14:00:00Z,23.44,278.9,-53,0.93
Customer_Meter_3,2022-09-05T14:15:00Z,23.44,284.83,-68,0.91
Customer_Meter_3,2022-09-05T14:30:00Z,23.4,287.51,-67,0.93
Customer_Meter_3,2022-09-05T14:45:00Z,23.44,282.11,-82,0.98
Customer_Meter_3,2022-09-05T15:00:00Z,23.48,279.15,-72,0.99
Customer_Meter_3,2022-09-05T15:15:00Z,23.44,284.22,-52,0.95
Customer_Meter_3,2022-09-05T15:30:00Z,23.4,279.07,-69,0.97
Customer_Meter_3,2022-09-05T15:45:00Z,23.44,280.26,-77,0.94
Customer_Meter_3,2022-09-05T16:00:00Z,23.44,279.6,-65,0.94
Customer_Meter_3,2022-09-05T16:15:00Z,23.4,279.83,-80,0.93
Customer_Meter_3,2022-09-05T16:30:00Z,23.44,287.03,-57,0.91
Customer_Meter_3,2022-09-05T16:45:00Z,23.4,279.79,-71,0.91
Customer_Meter_3,2022-09-05T17:00:00Z,23.44,279.47,-67,0.91
Customer_Meter_3,2022-09-05T17:15:00Z,23.4,286.51,-55,0.98
Customer_Meter_3,2022-09-05T17:30:00Z,23.44,278.92,-55,0.96
Customer_Meter_3,2022-09-05T17:45:00Z,23.4,279.04,-74,0.96
Customer_Meter_3,2022-09-05T18:00:00Z,23.48,287.56,-56,0.91
Customer_Meter_3,2022-09-05T18:15:00Z,23.44,279.91,-65,0.93
Customer_Meter_3,2022-09-05T18:30:00Z,23.48,280.92,-83,0.94
Customer_Meter_3,2022-09-05T18:45:00Z,23.44,286.74,-55,0.94
Customer_Meter_3,2022-09-05T19:00:00Z,23.48,285.27,-83,0.98
Customer_Meter_3,2022-09-05T19:15:00Z,23.48,281.85,-54,0.91
Customer_Meter_3,2022-09-05T19:30:00Z,23.48,280.85,-56,0.91
Customer_Meter_3,2022-09-05T19:45:00Z,23.52,282.57,-69,0.98
Customer_Meter_3,2022-09-05T20:00:00Z,23.48,283.8,-72,0.93
Customer_Meter_3,2022-09-05T20:15:00Z,23.48,280.72,-83,0.96
Customer_Meter_3,2022-09-05T20:30:00Z,23.48,281.27,-83,0.96
Customer_Meter_3,2022-09-05T20:45:00Z,23.52,279.42,-81,0.92
Customer_Meter_3,2022-09-05T21:00:00Z,23.48,279.68,-70,0.97
Customer_Meter_3,2022-09-05T21:15:00Z,23.52,287.31,-84,0.97
Customer_Meter_3,2022-09-05T21:30:00Z,23.48,279.61,-60,0.97
Customer_Meter_3,2022-09-05T21:45:00Z,23.48,286.24,-69,0.94
Customer_Meter_3,2022-09-05T22:00:00Z,23.52,279.93,-75,0.96
Customer_Meter_3,2022-09-05T22:15:00Z,23.48,287.83,-71,0.96
Customer_Meter_3,2022-09-05T22:30:00Z,23.48,286.62,-78,0.97
Customer_Meter_3,2022-09-05T22:45:00Z,23.52,287.7,-62,0.97
Customer_Meter_3,2022-09-05T23:00:00Z,23.52,283.39,-75,0.96
Customer_Meter_3,2022-09-05T23:15:00Z,23.48,284.81,-67,0.97
Customer_Meter_3,2022-09-05T23:30:00Z,23.48,281.46,-79,0.91
Customer_Meter_3,2022-09-05T23:45:00Z,23.48,285.92,-61,0.94
Customer_Meter_3,2022-09-06T00:00:00Z,23.52,288.32,-73,0.9
Customer_Meter_3,2022-09-06T00:15:00Z,23.48,280.88,-70,0.97
Customer_Meter_3,2022-09-06T00:30:00Z,23.48,285.43,-66,0.9
Customer_Meter_3,2022-09-06T00:45:00Z,23.48,287,-64,0.94
Customer_Meter_3,2022-09-06T01:00:00Z,23.52,283,-80,0.91
Customer_Meter_3,2022-09-06T01:15:00Z,23.48,280.45,-84,0.93
Customer_Meter_3,2022-09-06T01:30:00Z,23.48,279.42,-63,0.98
Customer_Meter_3,2022-09-06T01:45:00Z,23.48,279.5,-60,0.97
Customer_Meter_3,2022-09-06T02:00:00Z,23.48,286.5,-80,0.92
Customer_Meter_3,2022-09-06T02:15:00Z,23.48,287.16,-58,0.94
Customer_Meter_3,2022-09-06T02:30:00Z,23.52,280,-55,0.94
Customer_Meter_3,2022-09-06T02:45:00Z,23.48,282.95,-54,0.9
Customer_Meter_3,2022-09-06T03:00:00Z,23.48,281.57,-53,0.91
Customer_Meter_3,2022-09-06T03:15:00Z,23.52,280.37,-58,0.95
Customer_Meter_3,2022-09-06T03:30:00Z,23.48,288.36,-77,0.95
Customer_Meter_3,2022-09-06T03:45:00Z,23.44,280.22,-76,0.92
Customer_Meter_3,2022-09-06T04:00:00Z,23.48,283.54,-53,0.92
Customer_Meter_3,2022-09-06T04:15:00Z,23.48,285.81,-52,0.98
Customer_Meter_3,2022-09-06T04:30:00Z,23.48,283.77,-76,0.92
Customer_Meter_3,2022-09-06T04:45:00Z,23.48,280.49,-78,0.94
Customer_Meter_3,2022-09-06T05:00:00Z,23.48,279.02,-75,0.95
Customer_Meter_3,2022-09-06T05:15:00Z,23.48,281.26,-83,0.93
Customer_Meter_3,2022-09-06T05:30:00Z,23.52,282.6,-65,0.95
Customer_Meter_3,2022-09-06T05:45:00Z,23.48,282.96,-73,0.99
Customer_Meter_3,2022-09-06T06:00:00Z,23.52,286.37,-58,0.91
Customer_Meter_3,2022-09-06T06:15:00Z,23.56,284.08,-66,0.99
Customer_Meter_3,2022-09-06T06:30:00Z,23.48,280.01,-61,0.95
Customer_Meter_3,2022-09-06T06:45:00Z,23.48,286.25,-63,0.96
Customer_Meter_3,2022-09-06T07:00:00Z,23.48,283.3,-78,0.91
Customer_Meter_3,2022-09-06T07:15:00Z,23.48,284.97,-70,0.94
Customer_Meter_3,2022-09-06T07:30:00Z,23.48,285.03,-79,0.91
Customer_Meter_3,2022-09-06T07:45:00Z,23.48,281.64,-62,0.91
Customer_Meter_3,2022-09-06T08:00:00Z,23.52,280.94,-79,0.94
Customer_Meter_3,2022-09-06T08:15:00Z,23.48,280.46,-79,0.91
Customer_Meter_3,2022-09-06T08:30:00Z,23.52,282.1,-64,0.97
Customer_Meter_3,2022-09-06T08:45:00Z,23.48,286.21,-74,0.96
Customer_Meter_3,2022-09-06T09:00:00Z,23.48,287.56,-76,0.99
Customer_Meter_3,2022-09-06T09:15:00Z,23.48,280.3,-55,0.95
Customer_Meter_3,2022-09-06T09:30:00Z,23.48,284,-79,0.99
Customer_Meter_3,2022-09-06T09:45:00Z,23.48,279.41,-52,0.94
Customer_Meter_3,2022-09-06T10:00:00Z,23.44,287.92,-78,0.97
Customer_Meter_3,2022-09-06T10:15:00Z,23.48,280.48,-56,0.94
Customer_Meter_3,2022-09-06T10:30:00Z,23.32,284.8,-80,0.93
Customer_Meter_3,2022-09-06T10:45:00Z,23.2,281.65,-61,0.91
Customer_Meter_3,2022-09-06T11:00:00Z,23.24,285.08,-60,0.96
Customer_Meter_3,2022-09-06T11:15:00Z,23.16,284.99,-65,0.97
Customer_Meter_3,2022-09-06T11:30:00Z,23.24,279.03,-65,0.9
Customer_Meter_3,2022-09-06T11:45:00Z,23.2,287.45,-67,0.93
Customer_Meter_3,2022-09-06T12:00:00Z,23.16,279.14,-58,0.91
Customer_Meter_3,2022-09-06T12:15:00Z,23.2,285.94,-64,0.98
Customer_Meter_3,2022-09-06T12:30:00Z,23.16,286.7,-74,0.91
Customer_Meter_3,2022-09-06T12:45:00Z,23.2,282.16,-55,0.98
Customer_Meter_3,2022-09-06T13:00:00Z,23.16,286.28,-62,0.97
Customer_Meter_3,2022-09-06T13:15:00Z,23.16,280.84,-59,0.92
Customer_Meter_3,2022-09-06T13:30:00Z,23.16,285.05,-62,0.97
Customer_Meter_3,2022-09-06T13:45:00Z,23.12,284.98,-68,0.98
Customer_Meter_3,2022-09-06T14:00:00Z,23.08,280.74,-76,0.93
Customer_Meter_3,2022-09-06T14:15:00Z,23.08,280.78,-67,0.95
Customer_Meter_3,2022-09-06T14:30:00Z,23.08,287.98,-60,0.93
Customer_Meter_3,2022-09-06T14:45:00Z,23.08,283.02,-53,0.94
Customer_Meter_3,2022-09-06T15:00:00Z,23.04,279.54,-59,0.93
Customer_Meter_3,2022-09-06T15:15:00Z,23.08,280.59,-73,0.97
Customer_Meter_3,2022-09-06T15:30:00Z,23.08,285.04,-59,0.96
Customer_Meter_3,2022-09-06T15:45:00Z,23.08,286,-66,0.95
Customer_Meter_3,2022-09-06T16:00:00Z,23.08,282.86,-73,0.92
Customer_Meter_3,2022-09-06T16:15:00Z,23.08,285.02,-59,0.98
Customer_Meter_3,2022-09-06T16:30:00Z,23.12,280.79,-80,0.93
Customer_Meter_3,2022-09-06T16:45:00Z,23.12,285.74,-52,0.97
Customer_Meter_3,2022-09-06T17:00:00Z,23.08,284.03,-53,0.93
Customer_Meter_3,2022-09-06T17:15:00Z,23.12,282.08,-78,0.98
Customer_Meter_3,2022-09-06T17:30:00Z,23.08,285.99,-77,0.9
Customer_Meter_3,2022-09-06T17:45:00Z,23.12,280.47,-78,0.96
Customer_Meter_3,2022-09-06T18:00:00Z,23.16,281.42,-56,0.97
Customer_Meter_3,2022-09-06T18:15:00Z,23.12,287.46,-55,0.95
Customer_Meter_3,2022-09-06T18:30:00Z,23.08,287.93,-80,0.97
Customer_Meter_3,2022-09-06T18:45:00Z,23.2,279.68,-62,0.91
Customer_Meter_3,2022-09-06T19:00:00Z,23.16,288.09,-82,0.97
Customer_Meter_3,2022-09-06T19:15:00Z,23.16,281.59,-83,0.95
Customer_Meter_3,2022-09-06T19:30:00Z,23.16,286.23,-52,0.99
Customer_Meter_3,2022-09-06T19:45:00Z,23.16,279.89,-56,0.94
Customer_Meter_3,2022-09-06T20:00:00Z,23.16,287.85,-61,0.94
Customer_Meter_3,2022-09-06T20:15:00Z,23.2,285.76,-52,0.92
Customer_Meter_3,2022-09-06T20:30:00Z,23.16,280.23,-74,0.9
Customer_Meter_3,2022-09-06T20:45:00Z,23.12,281.79,-72,0.99
Customer_Meter_3,2022-09-06T21:00:00Z,23.24,280.44,-83,0.94
Customer_Meter_3,2022-09-06T21:15:00Z,23.12,286.58,-78,0.95
Customer_Meter_3,2022-09-06T21:30:00Z,23.12,288.07,-80,0.98
Customer_Meter_3,2022-09-06T21:45:00Z,23.2,281.64,-74,0.9
Customer_Meter_3,2022-09-06T22:00:00Z,23.16,282.99,-70,0.91
Customer_Meter_3,2022-09-06T22:15:00Z,23.2,283.27,-62,0.96
Customer_Meter_3,2022-09-06T22:30:00Z,23.2,285.21,-54,0.97
Customer_Meter_3,2022-09-06T22:45:00Z,23.16,286.61,-73,0.97
Customer_Meter_3,2022-09-06T23:00:00Z,23.12,280.88,-69,0.94
Customer_Meter_3,2022-09-06T23:15:00Z,23.08,280.08,-79,0.96
Customer_Meter_3,2022-09-06T23:30:00Z,23.2,281.71,-61,0.95
Customer_Meter_3,2022-09-06T23:45:00Z,23.12,281.4,-61,0.96
Customer_Meter_3,2022-09-07T00:00:00Z,23.2,286.4,-71,0.94
Customer_Meter_3,2022-09-07T00:15:00Z,23.12,282.77,-54,0.94
Customer_Meter_3,2022-09-07T00:30:00Z,23.12,279.2,-63,0.94
Customer_Meter_3,2022-09-07T00:45:00Z,23.12,286.78,-75,0.97
Customer_Meter_3,2022-09-07T01:00:00Z,23.2,287.44,-71,0.98
Customer_Meter_3,2022-09-07T01:15:00Z,23.12,281.21,-79,0.94
Customer_Meter_3,2022-09-07T01:30:00Z,23.16,282.2,-68,0.94
Customer_Meter_3,2022-09-07T01:45:00Z,23.12,284.45,-57,0.98
Customer_Meter_3,2022-09-07T02:00:00Z,23.16,282.45,-68,0.95
Customer_Meter_3,2022-09-07T02:15:00Z,23.12,288.37,-70,0.99
Customer_Meter_3,2022-09-07T02:30:00Z,23.16,280.34,-74,0.95
Customer_Meter_3,2022-09-07T02:45:00Z,23.12,281.82,-58,0.96
Customer_Meter_3,2022-09-07T03:00:00Z,23.16,282.9,-63,0.93
Customer_Meter_3,2022-09-07T03:15:00Z,23.16,285.96,-81,0.98
Customer_Meter_3,2022-09-07T03:30:00Z,23.16,280.85,-53,0.93
Customer_Meter_3,2022-09-07T03:45:00Z,23.12,281.32,-54,0.94
Customer_Meter_3,2022-09-07T04:00:00Z,23.16,287.21,-71,0.96
Customer_Meter_3,2022-09-07T04:15:00Z,23.16,280.32,-57,0.97
Customer_Meter_3,2022-09-07T04:30:00Z,23.32,288.34,-79,0.95
Customer_Meter_3,2022-09-07T04:45:00Z,23.24,281.13,-76,0.98
Customer_Meter_3,2022-09-07T05:00:00Z,23.2,279.1,-62,0.92
Customer_Meter_3,2022-09-07T05:15:00Z,23.32,282.93,-52,0.95
Customer_Meter_3,2022-09-07T05:30:00Z,23.4,281.77,-71,0.97
Customer_Meter_3,2022-09-07T05:45:00Z,23.44,279.5,-56,0.92
Customer_Meter_3,2022-09-07T06:00:00Z,23.36,284.28,-52,0.91
Customer_Meter_3,2022-09-07T06:15:00Z,23.32,282.31,-71,0.98
Customer_Meter_3,2022-09-07T06:30:00Z,23.4,286.32,-77,0.99
Customer_Meter_3,2022-09-07T06:45:00Z,23.32,285.75,-67,0.99
Customer_Meter_3,2022-09-07T07:00:00Z,23.32,287.33,-84,0.99
Customer_Meter_3,2022-09-07T07:15:00Z,23.4,281.35,-71,0.92
Customer_Meter_3,2022-09-07T07:30:00Z,23.36,287.96,-59,0.94
Customer_Meter_3,2022-09-07T07:45:00Z,23.32,284.99,-59,0.91
Customer_Meter_3,2022-09-07T08:00:00Z,23.32,280.19,-53,0.92
Customer_Meter_3,2022-09-07T08:15:00Z,23.32,288.36,-54,0.92
Customer_Meter_3,2022-09-07T08:30:00Z,23.32,283.97,-67,0.92
Customer_Meter_3,2022-09-07T08:45:00Z,23.32,286.39,-63,0.91
Customer_Meter_3,2022-09-07T09:00:00Z,23.32,281.32,-78,0.98
Customer_Meter_3,2022-09-07T09:15:00Z,23.32,286.26,-71,0.97
Customer_Meter_3,2022-09-07T09:30:00Z,23.32,280.25,-69,0.96
Customer_Meter_3,2022-09-07T09:45:00Z,23.32,285.51,-81,0.91
Customer_Meter_3,2022-09-07T10:00:00Z,23.28,283.48,-74,0.98
Customer_Meter_3,2022-09-07T10:15:00Z,23.28,280.66,-62,0.95
Customer_Meter_3,2022-09-07T10:30:00Z,23.32,282.33,-59,0.98
Customer_Meter_3,2022-09-07T10:45:00Z,23.28,283.04,-75,0.96
Customer_Meter_3,2022-09-07T11:00:00Z,23.28,286.13,-59,0.99
Customer_Meter_3,2022-09-07T11:15:00Z,23.32,287.81,-80,0.96
Customer_Meter_3,2022-09-07T11:30:00Z,23.28,280.53,-54,0.9
Customer_Meter_3,2022-09-07T11:45:00Z,23.28,285.23,-82,0.97
Customer_Meter_3,2022-09-07T12:00:00Z,23.28,287.21,-63,0.98
Customer_Meter_3,2022-09-07T12:15:00Z,23.32,284.34,-61,0.98
Customer_Meter_3,2022-09-07T12:30:00Z,23.28,286.49,-60,0.98
Customer_Meter_3,2022-09-07T12:45:00Z,23.28,288.36,-76,0.92
Customer_Meter_3,2022-09-07T13:00:00Z,23.28,281.88,-72,0.94
Customer_Meter_3,2022-09-07T13:15:00Z,23.28,285.74,-73,0.94
Customer_Meter_3,2022-09-07T13:30:00Z,23.28,282.68,-82,0.92
Customer_Meter_3,2022-09-07T13:45:00Z,23.28,285.76,-65,0.94
Customer_Meter_3,2022-09-07T14:00:00Z,23.28,280.68,-82,0.98
Customer_Meter_3,2022-09-07T14:15:00Z,23.28,286.53,-65,0.95
Customer_Meter_3,2022-09-07T14:30:00Z,23.28,284.06,-52,0.92
Customer_Meter_3,2022-09-07T14:45:00Z,23.28,284.15,-53,0.96
Customer_Meter_3,2022-09-07T15:00:00Z,23.28,281.86,-70,0.93
Customer_Meter_3,2022-09-07T15:15:00Z,23.32,279.35,-70,0.94
Customer_Meter_3,2022-09-07T15:30:00Z,23.28,288.34,-78,0.95
Customer_Meter_3,2022-09-07T15:45:00Z,23.28,283.66,-83,0.95
Customer_Meter_3,2022-09-07T16:00:00Z,23.28,286.58,-66,0.94
Customer_Meter_3,2022-09-07T16:15:00Z,23.28,283.29,-80,0.94
Customer_Meter_3,2022-09-07T16:30:00Z,23.24,281.95,-65,0.9
Customer_Meter_3,2022-09-07T16:45:00Z,23.28,287.27,-73,0.98
Customer_Meter_3,2022-09-07T17:00:00Z,23.28,284.55,-78,0.97
Customer_Meter_3,2022-09-07T17:15:00Z,23.32,282.19,-76,0.91
Customer_Meter_3,2022-09-07T17:30:00Z,23.28,287.5,-59,0.91
Customer_Meter_3,2022-09-07T17:45:00Z,23.32,286.84,-76,0.95
Customer_Meter_3,2022-09-07T18:00:00Z,23.32,281.69,-81,0.95
Customer_Meter_3,2022-09-07T18:15:00Z,23.28,279.39,-77,0.93
Customer_Meter_3,2022-09-07T18:30:00Z,23.32,285.9,-65,0.92
Customer_Meter_3,2022-09-07T18:45:00Z,23.32,280.44,-57,0.98
Customer_Meter_3,2022-09-07T19:00:00Z,23.32,287.78,-61,0.93
Customer_Meter_3,2022-09-07T19:15:00Z,23.32,281.13,-69,0.93
Customer_Meter_3,2022-09-07T19:30:00Z,23.32,282.38,-57,0.92
Customer_Meter_3,2022-09-07T19:45:00Z,23.32,286.14,-84,0.91
Customer_Meter_3,2022-09-07T20:00:00Z,23.32,283.77,-82,0.97
Customer_Meter_3,2022-09-07T20:15:00Z,23.32,281.31,-83,0.95
Customer_Meter_3,2022-09-07T20:30:00Z,23.36,284,-74,0.95
Customer_Meter_3,2022-09-07T20:45:00Z,23.32,282.51,-77,0.98
Customer_Meter_3,2022-09-07T21:00:00Z,23.36,282.87,-57,0.92
Customer_Meter_3,2022-09-07T21:15:00Z,23.32,285.6,-58,0.94
Customer_Meter_3,2022-09-07T21:30:00Z,23.32,280.38,-58,0.91
Customer_Meter_3,2022-09-07T21:45:00Z,23.36,285.82,-58,0.93
Customer_Meter_3,2022-09-07T22:00:00Z,23.36,288.39,-69,0.93
Customer_Meter_3,2022-09-07T22:15:00Z,23.32,284.77,-75,0.98
Customer_Meter_3,2022-09-07T22:30:00Z,23.32,283.97,-69,0.93
Customer_Meter_3,2022-09-07T22:45:00Z,23.36,286.05,-57,0.97
Customer_Meter_3,2022-09-07T23:00:00Z,23.32,282.07,-57,0.95
Customer_Meter_3,2022-09-07T23:15:00Z,23.32,285.7,-82,0.93
Customer_Meter_3,2022-09-07T23:30:00Z,23.36,287.16,-83,0.92
Customer_Meter_3,2022-09-07T23:45:00Z,23.32,286.3,-54,0.9
Customer_Meter_3,2022-09-08T00:00:00Z,23.32,286.9,-54,0.94
Customer_Meter_3,2022-09-08T00:15:00Z,23.36,279.88,-56,0.98
Customer_Meter_3,2022-09-08T00:30:00Z,23.36,285.98,-58,0.98
Customer_Meter_3,2022-09-08T00:45:00Z,23.32,281.85,-61,0.93
Customer_Meter_3,2022-09-08T01:00:00Z,23.32,286.66,-65,0.98
Customer_Meter_3,2022-09-08T01:15:00Z,23.32,281.35,-62,0.99
Customer_Meter_3,2022-09-08T01:30:00Z,23.32,280.95,-64,0.99
Customer_Meter_3,2022-09-08T01:45:00Z,23.36,283.15,-84,0.96
Customer_Meter_3,2022-09-08T02:00:00Z,23.32,287.43,-52,0.95
Customer_Meter_3,2022-09-08T02:15:00Z,23.32,282.12,-73,0.93
Customer_Meter_3,2022-09-08T02:30:00Z,23.32,282.7,-75,0.97
Customer_Meter_3,2022-09-08T02:45:00Z,23.36,281.64,-62,0.91
Customer_Meter_3,2022-09-08T03:00:00Z,23.34,285.55,-83,0.97
Customer_Meter_3,2022-09-08T03:15:00Z,23.32,280.71,-81,0.97
Customer_Meter_3,2022-09-08T03:30:00Z,23.32,280.38,-77,0.98
Customer_Meter_3,2022-09-08T03:45:00Z,23.32,279.91,-74,0.97
Customer_Meter_3,2022-09-08T04:00:00Z,23.32,286.07,-60,0.98
Customer_Meter_3,2022-09-08T04:15:00Z,23.36,282.42,-52,0.96
Customer_Meter_3,2022-09-08T04:30:00Z,23.32,288.21,-62,0.96
Customer_Meter_3,2022-09-08T04:45:00Z,23.32,279.87,-84,0.93
Customer_Meter_3,2022-09-08T05:00:00Z,23.32,282.72,-64,0.99
Customer_Meter_3,2022-09-08T05:15:00Z,23.32,287.14,-64,0.94
Customer_Meter_3,2022-09-08T05:30:00Z,23.36,287.93,-61,0.96
Customer_Meter_3,2022-09-08T05:45:00Z,23.36,280.28,-72,0.93
Customer_Meter_3,2022-09-08T06:00:00Z,23.36,284.45,-61,0.97
